Date,Price,Open,High,Low,Volume,Chg%,USD,GBP,EURO,Date,Price_Nifty,Open_Nifty,High_Nifty,Low_Nifty,Vol._Nifty,Change %_Nifty,Price_Sensex,Open_Sensex,High_Sensex,Low_Sensex,Vol._Sensex,Change %_Sensex
2020-01-03,39925,39520,40002,39486,210,1.8,18.21,13.95,16.36,2020-01-06,"11,993.05","12,170.60","12,179.10","11,974.20",396.50M,-1.91%,"40,676.63","41,378.34","41,378.34","40,613.96",8.75M,-1.90%
2020-01-02,39220,38953,39685,38905,250,0.72,17.925,13.58,16.02,2020-01-03,"12,226.65","12,261.10","12,265.60","12,191.35",428.77M,-0.45%,"41,464.61","41,634.51","41,636.18","41,348.68",8.88M,-0.39%
2019-12-31,38999,39019,39099,38869,630,0.45,18.045,13.66,16.07,2020-01-02,"12,282.20","12,198.55","12,289.90","12,195.25",407.70M,0.82%,"41,626.64","41,340.27","41,649.29","41,328.45",5.25M,0.78%
2019-12-30,38823,38993,38994,38701,5570,-0.4,17.825,13.58,15.93,2020-01-01,"12,182.50","12,202.15","12,222.20","12,165.30",304.08M,0.12%,"41,306.02","41,349.36","41,443.52","41,251.18",4.68M,0.13%
2019-12-27,38978,38805,38995,38685,11520,0.54,17.825,13.62,15.99,2019-12-31,"12,168.45","12,247.10","12,247.10","12,151.80",426.93M,-0.71%,"41,253.74","41,607.49","41,607.49","41,184.73",5.58M,-0.73%
2019-12-24,38624,38240,38644,38240,13880,1.03,17.585,13.58,15.88,2019-12-30,"12,255.85","12,274.90","12,286.45","12,213.80",411.08M,0.08%,"41,558.00","41,686.27","41,714.73","41,453.38",5.74M,-0.04%
2019-12-23,38231,37999,38270,37999,10200,0.6,17.375,13.38,15.68,2019-12-27,"12,245.80","12,172.90","12,258.45","12,157.90",383.79M,0.98%,"41,575.14","41,297.08","41,611.27","41,264.92",6.11M,1.00%
2019-12-20,38002,38076,38120,37965,12050,-0.28,17.035,13.09,15.35,2019-12-26,"12,126.55","12,211.85","12,221.55","12,118.85",520.33M,-0.72%,"41,163.76","41,543.80","41,543.80","41,132.89",5.65M,-0.72%
2019-12-19,38110,37998,38140,37880,13070,0.47,16.94,12.95,15.22,2019-12-24,"12,214.55","12,269.25","12,283.70","12,202.10",470.29M,-0.39%,"41,461.26","41,684.51","41,702.98","41,423.07",4.36M,-0.44%
2019-12-18,37932,37937,37994,37817,12090,-0.08,16.995,12.98,15.27,2019-12-23,"12,262.75","12,235.45","12,287.15","12,213.25",604.78M,-0.07%,"41,642.66","41,548.26","41,701.62","41,474.61",6.25M,-0.09%
2019-12-17,37961,37863,37987,37850,11990,0.23,17.06,12.92,15.29,2019-12-20,"12,271.80","12,266.45","12,293.90","12,252.75",810.68M,0.10%,"41,681.54","41,746.20","41,809.96","41,636.11",33.64M,0.02%
